category,review_full_content_0,review_full_content_1,pos_review_title,pos_review_content,itemnumber,neg_review_content,maker,neg_review_title
"Dog,Food,Wet Food","The chicken entree is very dark meat.
The turkey entree is also very dark meat.
My Chihuahua's LOVE chicken breast and they snub this entree unless late in the day, and they are extremely hungry, then they pick at it.
The beef entree seems to be accepted better. My three cats get into the beef entree also. If there was a chicken or turkey entree with breast meat instead of the dark meats, it might be better. The smell of the beef entree is better than the chicken and turkey.",,Absolutely Loves it!,"Bought this for my 5.5 lb puppy and she loves it.  She did not like; the canned food I had bought her before.  This actually looks like real stew, not dog food, and is very moist. Every evening I give her half of the package mixed with kibble, and it is gone within a couple of minutes.",86739,"The chicken entree is very dark meat.
The turkey entree is also very dark meat.
My Chihuahua's LOVE chicken breast and they snub this entree unless late in the day, and they are extremely hungry, then they pick at it.
The beef entree seems to be accepted better. My three cats get into the beef entree",By Nutro,Finicky Chi's
"Dog,Food,Wet Food",,,Dog loves it,Awesome service! Jessie loves the small breed wet line,84984,"The food is suitable for older dogs, I think because of its consistency.  I'd prefer the diced version with vegetables and I think he would too.",By Blue Buffalo,Dog food likeaility
"Dog,Food,Wet Food",,,beware of bones!,"While my dogs seem to like the flavor, you need to be aware that there are bones in the food.  If you have older dogs, as I do, or they have chewing problems due to teeth being missing, you must break up the bones.  They do break very easily and do not splinter.",47330,"I love many cans of Evanger's but when I saw all these chicken bones,even though they were supersoft.....no way!
It doesn't feel right to me and I will never buy it again.",By Evanger's,Strange....
"Dog,Food,Wet Food",,,Good balance of Quality and Price,I am very pleased with the quality of Nature's Recipe food and only with Chewy carried more verities of the Senior or Adult canned dog food.,59586,"Again, my beagle boston has refused to eat this brand of food, even canned.  I am in search of food she will reliably eat.",By Nature's Recipe,No Repeat Purchase
"Dog,Food,Wet Food","Chicken & Rice  Delicate Dinner Bland food (with the Beagle); Now is Restricted Diet  Chicken & Rice Delicate Dinner  Canned Dog.  Personally, I prefer the Beagle and it matched the Dry dog food that I feed with this. The new label threw me off at first, and I thought I ordered the wrong food but after calling customer service and reading labels I'm pretty sure this is the same stuff. Just different dogs and different wording; bland vs. restricted.   I was feeding this to my terrier because she had a sensitive stomach and did well on this.  After losing her at 16, I adopted a young puppy and she also has a sensitive stomach. Luckily, I had some of the cans (with the Beagle) on them left and tried this food with her. Yep. No more runny stools and she loves this. So other than the confusing label issue I would highly recommend this food as it has worked for both of my female dogs puppy to senior.  So thanks to you Dave for a great product, and I also want to thank Chewy's customer service people for being so helpful. Your kindness is greatly appreciated.",,What's Up Dave?,"Chicken & Rice  Delicate Dinner Bland food (with the Beagle); Now is Restricted Diet  Chicken & Rice Delicate Dinner  Canned Dog.  Personally, I prefer the Beagle and it matched the Dry dog food that I feed with this. The new label threw me off at first, and I thought I ordered the wrong food but after",136550,"While both dogs found the taste irresistible, the one with the sensitive tummy couldn't tolerate it. Compared to some prescription bland diets, it does have a higher fat content, so perhaps that's why?",By Dave's Pet Food,Dogs Liked the Taste
"Dog,Food,Wet Food",,,lil plates,"I have 4 little dogs, all rescues. I feed them only Merrick foods...they love them and their coats are shiny, soft, and healthy. Great quality food!",98909,"My dog ate the 1st one.  Now, he wants nothing to do with it.",By Merrick,Meat appears gray
"Dog,Food,Wet Food",,,GrainFree Turducken is great,Mason loves this food ;) Thank you Chewy for always having the best of the best for my dog!,85002,"I wanted to try turducken after reading all the positive reviews, i was so disappointed when neither of my dogs would touch it and i was now stuck with 11  cans.",By Blue Buffalo,Disappointed
"Dog,Food,Wet Food","I own a German Shepherd and he has had an allergic reaction to most food that I have tried feeding to him. It causes him to itch like crazy. The poor guy was missing fur in places and was miserable. I switched him over to the Blue Buffalo Basics Limited Ingredient dry food for large breed dogs and he stopped itching, but got tired of it and refused to eat it after about a month (picky eater, horrible combination with his allergies). I added the Blue Buffalo Basics Limited Ingredient canned food, and now he can't get enough. I also ordered Nupro from Chewy and have been adding that into his food to supplement his vitamins and minerals. These things added together have given him a very healthy, shiny coat and he doesn't scratch anymore! He also has more energy and is just an all-around happy guy now!",,Wonderful addition to dry food,I own a German Shepherd and he has had an allergic reaction to most food that I have tried feeding to him. It causes him to itch like crazy. The poor guy was missing fur in places and was miserable. I switched him over to the Blue Buffalo Basics Limited Ingredient dry food for large breed dogs and he,51931,"This wasn't my dog's favorite, but he's a really picky eater. It did appear to be a good looking food with quality ingredients and I like that it's grain-free.",By Blue Buffalo,Wasn't my dog's favorite
"Dog,Food,Wet Food",,,Fantastic!,This is an absolutely fantastic product. Serving this with a side of veggies guarantees my dogs are getting premium nutrition. It also saves me time & money not having to cook for them every other day.,60001,My chihuahua don't like it. They like t he whole chicken thigh one.,By Evanger's,my dogs dint like it they love the while chicken thigh one!
"Dog,Food,Wet Food",,,Max LUVS this stuff,"I add this to his dry food to give a little variety and he absolutely loves it.  However, I thought I'd show you what he did to the box when it came from Chewy today.  I just tell him his food has arrived and he's trying to tear it open!  He KNOWS the good stuff is in there and he's happy!",95667,My dogs won't even touch this product. Im totally dissapointed..,By Wellness,Total waste of money
