,price,weight,product_list,maker,brand,rating,review_cnt,foodtexture,id,benefits
61,29.68,9.525,merrick seasonal grain-free star spangled supper recipe ,Merrick,Merrick,3.9,7,stew,77028," the first ingredient is real, high quality, deboned beef for premium protein. , mixed with yukon gold potatoes, sweet potatoes and bacon in gravy for mouthwatering flavor. , added vitamins and minerals round out the complete and balanced, healthy meal. , fourth of july-inspired recipe makes every night a celebration. "
62,29.88,9.75,nulo freestyle turkey & sweet potato recipe grain-free ,Nulo,Nulo,4.9,10,pate,76745," a grain-free formula that contains turkey as it's first ingredient , contains pure probiotic strains to aid in proper digestion , calcium and phosphorus help your dog maintain strong bones while wholesome vegetables and fruits support optimal immune health , amino acids to support lean muscle mass and a healthy heart , made with added essential vitamins like d, b12 and vitamin a "
63,33.99,9.375,wellness core hearty cuts in gravy chicken & turkey recipe grain-free ,Wellness,Wellness,4.4,15,chunks in gravy,95667," chicken and turkey recipe in a hearty gravy , grain-free recipe helps pets avoid common allergens , packed with superfoods like kale, blueberries and broccoli , serve as a meal or mix with dry kibble , no wheat, corn or soy fillers "
64,42.99,0.825,hill's prescription diet k/d kidney care + mobility care with chicken & vegetable stew ,Hill's Prescription Diet,Hill's,4.3,6,stew,122115," controlled phosphorous and low sodium help protect vital kidney and heart function. , high levels of essentials amino acids for building muscle protein improve the ability to walk, run and jump in as little as 21 days. , enriched with antioxidants, glucosamine, chondroitin sulfate, and therapeutic levels of the omega-3 fatty acids epa and dha. , formulated to increase vitality and alertness in older dogs, as well as improve joint function. , made in the usa with thoughtfully sourced ingredients and superior quality. "
65,15.85,0.825,pedigree choice cuts in gravy with chicken & rice ,Pedigree,Pedigree,4.1,7,chunks in gravy,114241," features hearty cuts of real meat in gravy for an irresistible taste of chicken and rice. , balanced recipe provides complete nutrition and is highly digestible for easy nutrient absorption. , optimal levels of oil and minerals nourish the skin and coat for a luxurious shine. , soft texture adds flavor and variety to dog’s diets. serve it alone or mix it with kibble. , proudly made in the usa with the flavors dogs crave and the nutrition they need. "
66,24.99,9.75,canidae life stages lamb & rice formula ,CANIDAE,CANIDAE,4.8,16,pate,47025," vet formulated for all breeds, ages and sizes to take the guesswork out of choosing your food. , made with nutritionally dense lamb as the first ingredient for optimum protein. , premium ingredients plus added vitamins and minerals make for great-tasting nutrition. , simmered in a broth for an irresistible flavor that dogs love. , made with uncompromised quality by the family-owned company without corn, wheat or soy. "
67,46.95,14.0625,wellness complete health poultry lovers variety pack ,Wellness,Wellness,4.3,12,pate,102009," 18-can variety pack featuring three poultry-focused recipes , made with real chicken, turkey, duck and sweet potato , all-natural and protein-rich formulas , supports whole-body nutrition , complete &amp; balanced for everyday feeding "
68,38.75,9,evanger's grain-free hand packed hunk of beef ,Evanger's,Evanger's,4.7,83,chunks in gravy,47327," grain and gluten-free recipe featuring tender 100% beef roast cooked in its own juices that serves as an excellent mixer/supplement to evanger's dry food recipes to make a complete and balanced meal your pup is sure to gobble up! , no corn, wheat or soy , made with fresh, natural ingredients , certified kosher for passover by the crc , suitable for all life stages and made in the usa! "
69,31.44,9.525,merrick backcountry grain-free hearty salmon stew ,Merrick,Merrick,4.5,22,stew,86953," deboned salmon is the first ingredient in this dog food , delicious aroma, texture and taste , essential vitamins and minerals for complete nutrition , complete and balanced nutrition for dogs of all life stages , ancestral canine diet packed with protein your dog craves "
70,16.8,5.25,cesar savory delights pork tenderloin dog food trays,Cesar,Cesar,4.9,11,pate,86059," high quality cuisine that provides unparalleled variety and enjoyment , formula provides complete and balanced nutrition in sauce formulated for adult dogs , fortified with vitamins and minerals to help dogs of all sizes to stay healthy , savory dog food is served in convenient trays with easy, peel-away freshness seals , features delectable delicious pork tenderloin flavor for dogs with refined tastes at any time of day "
71,33.99,4.5,"wellness petite entrees casserole with tender chicken,green beans & carrots grain-free wet dog food",Wellness,Wellness,5,26,minced,76681," specially formulated to naturally meet the unique needs of small breed dogs , delicious casserole using quality ingredients like tender chicken, green beans &amp; carrots , contains only premium, all natural ingredients with no wheat, meat by-products, soy or artificial colors and flavors , convenient, easy-open, ready-to-serve container makes mealtime quick and easy , complete and balanced for everyday feeding "
72,39.48,9.75,petkind tripett new zealand green lamb tripe grain-free ,PetKind,PetKind,4.9,57,pate,59464," this grain and gluten-free, limited ingredient food is crafted from only 4 ingredients. it's prefect for pets that have sensitivities or allergies to common foods. , lamb tripe helps restore balance to your pet's stomach and improves digestion. it's a great choice for any life stage including growing puppies. , helps to promote cleaner teeth, a healthy, lustrous skin and coat, and can help put a spring back in your elderly dog's step. , a great option for those picky eaters who get bored easily. it introduces a new protein to your pup's diet and helps switch things up. it's also great for transitioning to a new food. , made in the usa! "
73,25.75,9.375,blue buffalo basics limited ingredient grain-free turkey & potato recipe large breed ,Blue Buffalo,Blue Buffalo,4.7,15,pate,51931," contains turkey, a high-quality protein, and potatoes, an easily digestible carbohydrate source , a perfect blend of veggies, fruit and micronutrients selected for their nutritional value and capacity to help in the digestive process , glucosamine and chondroitin helps support healthy joint function and mobility while l-carnitine promotes lean muscles , an optimal blend of omega 3 &amp; 6 fatty acids helps maintain the immune system and support skin and coat health , contains no chicken (or poultry) by-product meals, artificial ingredients of any kind, or corn, wheat, soy, dairy or eggs - ingredients known to cause allergies in some dogs "
74,8.63,0.825,"nutro max adult chicken,rice and turkey,beef and rice  variety pack",Nutro,Nutro,5,3,chunks in gravy,109435," both recipes are slow cooked in broth for a delicious flavor. , formulated to promote a rich, full coat and soft skin. , fortified with vitamins and minerals for a complete and balanced diet for adult dogs. , natural ingredients are carefully sourced from trusted farmers and suppliers. , made in the usa and free of artificial colors, flavors, and preservatives. "
75,23.33,9.75,canidae grain-free pure sea salmon & mackerel formula ,CANIDAE,CANIDAE,4.5,51,pate,51418," fresh salmon is always the first ingredient, plus mackerel for high quality protein. , made with limited ingredients for gentle digestion. , whole nutrition for all dogs, and especially great for sensitive dogs. , simmered in broth for an irresistible flavor and texture that dogs love. , made with uncompromising quality by the family-owned company without grain, corn, wheat or soy. "
